group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
interior,dash_switch_knob_4,cylinder_x,1200,-370,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_5,cylinder_x,1200,-315,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,heater_control_knob_1,cylinder_x,1200,90,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,heater_control_knob_2,cylinder_x,1200,155,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,heater_control_knob_3,cylinder_x,1200,220,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,heater_control_knob_4,cylinder_x,1200,285,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,steering_wheel_spoke_1,box,1216,-510,1205,34,170,18,L2 visible-detail primitive,steering wheel spoke reference
interior,steering_wheel_spoke_2,box,1216,-420,1205,34,170,18,L2 visible-detail primitive,steering wheel spoke reference
interior,steering_wheel_spoke_3,box,1216,-330,1205,34,170,18,L2 visible-detail primitive,steering wheel spoke reference
interior,clutch_pedal_pad,box,1340,-520,705,90,45,110,L2 visible-detail primitive,pedal pad
interior,clutch_pedal_arm,cylinder_z,1300,-520,820,22,240,,L2 visible-detail primitive,pedal arm
interior,brake_pedal_pad,box,1340,-440,705,90,45,110,L2 visible-detail primitive,pedal pad
interior,brake_pedal_arm,cylinder_z,1300,-440,820,22,240,,L2 visible-detail primitive,pedal arm
interior,accelerator_pedal_pad,box,1340,-350,705,90,45,110,L2 visible-detail primitive,pedal pad
interior,accelerator_pedal_arm,cylinder_z,1300,-350,820,22,240,,L2 visible-detail primitive,pedal arm
interior,handbrake_lever,cylinder_z,1760,-250,790,32,360,,L2 visible-detail primitive,handbrake lever
interior,gearshift_knob,cylinder_z,1500,-35,1160,86,60,,L2 visible-detail primitive,gearshift knob
interior,transfer_case_knob,cylinder_z,1580,-120,1110,76,55,,L2 visible-detail primitive,transfer case knob
interior,front_left_seat_left_rail,box,1515,-420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,front_left_seat_right_rail,box,1515,-720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_left_seat_left_rail,box,2350,-420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_left_seat_right_rail,box,2350,-720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,left_front_seat_belt_buckle,box,1730,-90.0,850,62,42,145,L2 visible-detail primitive,front seat belt buckle
interior,left_front_seat_back_seam,box,1848,-310.0,1080,24,390,28,L2 visible-detail primitive,front seat back seam
interior,left_front_floor_mat,box,1350,-310.0,723,760,500,22,L2 visible-detail primitive,front rubber floor mat
interior,front_right_seat_left_rail,box,1515,420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,front_right_seat_right_rail,box,1515,720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_right_seat_left_rail,box,2350,420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_right_seat_right_rail,box,2350,720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,right_front_seat_belt_buckle,box,1730,90.0,850,62,42,145,L2 visible-detail primitive,front seat belt buckle
interior,right_front_seat_back_seam,box,1848,310.0,1080,24,390,28,L2 visible-detail primitive,front seat back seam
interior,right_front_floor_mat,box,1350,310.0,723,760,500,22,L2 visible-detail primitive,front rubber floor mat
interior,rear_floor_mat,box,2220,0,748,1050,1020,22,L2 visible-detail primitive,rear cargo/interior mat
interior,rear_bench_seat_seam,box,2510,0,845,610,1010,24,L2 visible-detail primitive,rear bench cushion seam
engine_bay,cooling_fan_hub,cylinder_x,300,0,1010,135,62,,L2 visible-detail primitive,cooling fan hub
engine_bay,cooling_fan_blade_1,box,286,210.0,992.0,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_2,box,286,105.00000000000003,1173.865334794732,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_3,box,286,-104.99999999999997,1173.865334794732,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_4,box,286,-210.0,992.0,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_5,box,286,-105.0000000000001,810.134665205268,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_6,box,286,105.00000000000003,810.1346652052679,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,crank_pulley,cylinder_x,385,0,850,145,60,,L2 visible-detail primitive,front crank pulley
engine_bay,water_pump_pulley,cylinder_x,360,0,1010,125,54,,L2 visible-detail primitive,water pump pulley
engine_bay,fan_belt_upper_run,box,350,0,1010,26,38,270,L2 visible-detail primitive,fan belt upper run
engine_bay,fan_belt_lower_run,box,385,0,850,26,38,235,L2 visible-detail primitive,fan belt lower run
engine_bay,alternator_body,cylinder_x,565,325,1010,190,220,,L2 visible-detail primitive,alternator body
engine_bay,starter_motor,cylinder_x,730,265,680,155,310,,L2 visible-detail primitive,starter motor
engine_bay,intake_manifold,box,560,-260,995,460,90,115,L2 visible-detail primitive,intake manifold envelope
engine_bay,exhaust_manifold,box,575,260,900,500,95,145,L2 visible-detail primitive,exhaust manifold envelope
engine_bay,carburetor_body,cylinder_z,745,-220,1165,120,170,,L2 visible-detail primitive,carburetor body
engine_bay,round_air_cleaner_lid,cylinder_z,760,-235,1250,260,68,,L2 visible-detail primitive,round air cleaner lid
engine_bay,brake_booster,cylinder_x,1075,-520,1060,260,145,,L2 service datum,brake booster package
engine_bay,master_cylinder,cylinder_x,945,-520,1060,92,230,,L2 service datum,brake master cylinder
engine_bay,clutch_master_cylinder,box,945,-350,1035,210,82,76,L2 service datum,clutch master cylinder
engine_bay,battery_case,box,570,430,765,310,205,205,L2 service datum,battery case
engine_bay,battery_positive_terminal,cylinder_z,622,355,985,34,46,,L2 service datum,battery positive terminal
engine_bay,battery_negative_terminal,cylinder_z,812,505,985,34,46,,L2 service datum,battery negative terminal
engine_bay,positive_battery_cable_run,cylinder_x,710,405,1015,24,520,,L2 routing reference,positive battery cable
engine_bay,radiator_top_tank,cylinder_y,205,0,1095,95,1030,,L2 visible-detail primitive,radiator top tank
engine_bay,radiator_bottom_tank,cylinder_y,205,0,720,85,1030,,L2 visible-detail primitive,radiator bottom tank
engine_bay,radiator_cap,cylinder_z,218,260,1155,54,36,,L2 visible-detail primitive,radiator cap
engine_bay,washer_bottle,box,795,535,850,160,105,210,L2 service datum,washer bottle
engine_bay,engine_bay_fuse_relay_board_reference,box,930,610,930,240,75,220,L2 packaging reference,engine bay fuse/relay board packaging placeholder
engine_bay,dipstick_loop,cylinder_z,840,130,1030,46,28,,L2 visible-detail primitive,oil dipstick loop
fuel_system,rear_underfloor_fuel_tank,box,2870,0,405,650,930,260,L2 underbody reference,rear underfloor fuel tank
fuel_system,fuel_tank_retaining_strap_1,box,2780,0,555,42,980,38,L2 service datum,fuel tank retaining strap
fuel_system,fuel_tank_retaining_strap_2,box,3020,0,555,42,980,38,L2 service datum,fuel tank retaining strap
fuel_system,fuel_filler_neck,cylinder_z,3000,-690,940,76,410,,L2 routing reference,fuel filler neck to left rear quarter
fuel_system,fuel_line_frame_run,cylinder_x,1880,330,560,16,2070,,L2 routing reference,fuel hard-line run
exhaust,front_exhaust_pipe,cylinder_x,870,310,520,68,950,,L2 routing reference,front exhaust pipe
exhaust,centre_exhaust_pipe,cylinder_x,1700,330,470,68,1020,,L2 routing reference,centre exhaust pipe
exhaust,rear_exhaust_pipe,cylinder_x,2750,330,470,62,1220,,L2 routing reference,rear exhaust pipe
exhaust,muffler_body,cylinder_x,2260,330,465,250,650,,L2 visible-detail primitive,muffler body
exhaust,exhaust_hanger_1,box,1020,330,590,52,58,135,L2 service datum,exhaust hanger rubber
exhaust,exhaust_hanger_2,box,2180,330,590,52,58,135,L2 service datum,exhaust hanger rubber
exhaust,exhaust_hanger_3,box,3040,330,590,52,58,135,L2 service datum,exhaust hanger rubber
datum,wheelbase_datum_line_left,cylinder_x,1877.5,-925,285,18,2285,,measurement datum,wheelbase datum line on left side
datum,wheelbase_datum_line_right,cylinder_x,1877.5,925,285,18,2285,,measurement datum,wheelbase datum line on right side
datum,front_track_datum_line,cylinder_y,735,0,260,18,1410,,measurement datum,front track datum line
datum,rear_track_datum_line,cylinder_y,3020,0,260,18,1410,,measurement datum,rear track datum line
