source_workbook_path,source_sheet,source_row,item,price_raw,parsed_amount,currency,vendor,received_flag,paid_flag,notes,row_type
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,113,New battery purchase - installed,20000,20000,PKR,Ghazi Road,Y,Y,"completed | installed_no_more_required | service_or_replacement_item | replace_or_procure | procured_or_on_hand | procured_or_on_hand | New battery is already purchased and installed. Gross PKR 20,000 retained. | installed | Done / On hand | 0 | user_update_2026-05-02_battery_credit_removed | P4 - Post inspection | 4 | decision_or_timing | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,114,roof,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_send_out | existing_component | restore_and_reuse | planned_refresh | reuse_existing | RR action=confirm_vendor_scope_and_return_condition; evidence=fj40-00133|fj40-00229|akber_khan-00796 | Retain roof refresh path with channel repair; replace only if repair scope fails. | ✓ | Restore_Replace | 2 | INV-0139 | P5 - Later phase | 5 | manual_bodywork_update_2026_04_15 | REFRESH_EXISTING | low | photo_group=roof_and_gutters; group_photo_count=4; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,115,doors,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_send_out | existing_component | restore_and_reuse | completed_refresh | reuse_existing | RR action=confirm_vendor_scope_and_return_condition; evidence=fj40-00229|akber_khan-00568|akber_khan-00705|akber_khan-00796 | Doors repainted; reuse existing unless hidden damage appears at final fit-up. | ✓ | Restore_Replace | 3 | INV-0140 | Done / On hand | 0 | manual_bodywork_update_2026_04_15 | REFRESH_EXISTING | medium | photo_group=removable_panels; group_photo_count=13; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,116,windows,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_send_out | existing_component | restore_and_reuse | planned_refresh | reuse_existing | RR action=confirm_vendor_scope_and_return_condition; evidence=akber_khan-00568|akber_khan-00796 | Glass/frame retained; inspect seals at final fit-up before buying replacements. | ✓ | Restore_Replace | 4 | INV-0141 | P5 - Later phase | 5 | manual_bodywork_update_2026_04_15 | REFRESH_EXISTING | low | photo_group=window_hardware; group_photo_count=1; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,117,hood,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_send_out | existing_component | restore_and_reuse | planned_refresh | reuse_existing | RR action=confirm_vendor_scope_and_return_condition; evidence=akber_khan-00796 | Retain refresh path; buy only if post-weld/post-paint inspection finds non-repairable damage. | ✓ | 1000-5000 | 5000 | Low | Local rubber supplier | Restore_Replace | 5 | INV-0142 | P5 - Later phase | 5 | manual_bodywork_update_2026_04_15 | REFRESH_EXISTING | medium | photo_group=body_exterior; group_photo_count=6; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,118,body_sections,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_send_out | existing_component | restore_and_reuse | in_progress_refresh | reuse_existing | RR action=confirm_vendor_scope_and_return_condition; evidence=akber_khan-00796 | Lower body section repair/refinish in progress; no new panel buy unless weld inspection finds non-repairable areas. | ✓ | Restore_Replace | 6 | INV-0143 | In progress - bodywork | 1 | manual_bodywork_update_2026_04_15 | REFRESH_EXISTING | medium | photo_group=body_exterior; group_photo_count=6; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,119,window_hardware,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_service_subcomponents | existing_component | restore_and_reuse | existing_reuse | reuse_existing | RR action=service_mechanisms_and_rubbers_before_refit; evidence=akber_khan-00796 | ✓ | Restore_Replace | 7 | INV-0144 | Done / On hand | 0 | status | REFRESH_EXISTING | low | photo_group=window_hardware; group_photo_count=1; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,120,rubbers_and_seals,existing,,PKR,,Y,,"body_and_weather_seal | refurbish_service_subcomponents | existing_component | restore_and_reuse | existing_reuse | reuse_existing | RR action=service_mechanisms_and_rubbers_before_refit; evidence=akber_khan-00796|akber_khan-00797 | ✓ | Restore_Replace | 8 | INV-0145 | Done / On hand | 0 | status | REFRESH_EXISTING | low | photo_group=rubbers_and_seals; group_photo_count=1; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,121,interior,existing,,PKR,,Y,,"interior_refit | clean_store_for_reuse | existing_component | restore_and_reuse | existing_reuse | reuse_existing | RR action=complete_tagging_and_damage_check; evidence=akber_khan-00793|akber_khan-00796|akber_khan-00808 | ✓ | Restore_Replace | 9 | INV-0146 | Done / On hand | 0 | status | REFRESH_EXISTING | high | photo_group=interior_cabin; group_photo_count=24; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,122,electrical_accessories,existing,,PKR,,Y,,"electrical | remove_nonbaseline_and_refit_clean | existing_component | restore_and_reuse | existing_reuse | reuse_existing | RR action=finish_deletion_of_old_accessory_wiring; evidence=fj40-00251 | ✓ | Restore_Replace | 10 | INV-0147 | Done / On hand | 0 | status | REFRESH_EXISTING | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,123,body_floor,existing,,PKR,,Y,,"body_structure | repair_in_place | existing_component | restore_and_reuse | in_progress_weld_repair | reuse_existing | RR action=close_floor_rust_map_and_repair_scope; evidence=akber_khan-00798 | Tub/chassis weld repair planned before final paint; keep as repair/reuse path. | ✓ | Restore_Replace | 11 | INV-0148 | In progress - bodywork | 1 | manual_bodywork_update_2026_04_15 | REFRESH_EXISTING | medium | photo_group=body_floor; group_photo_count=15; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",line_item
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,124,Bedliner sprays,,,PKR,,,,"post_rust_repair | hold_until_post_weld_primer | replacement_part | replace_or_procure | planned_or_open | planned_or_open | RR action=Prefer local sourcing first, then online if unavailable.; evidence=Bedliner belongs after weld/rust closure and primer, not at tub-lift start. | Restore_Replace | 12 | INV-0149 | P5 - Later phase | 5 | procurement_pass2 | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,125,Wax and grease remover,,,PKR,,,,"post_rust_repair | post_rust_map_body_stack_bundle | replacement_part | replace_or_procure | planned_or_open | planned_or_open | RR action=Prefer local sourcing first, then online if unavailable.; evidence=Body chemistry stack should be bought as one bundle after rust map and weld scope are finalized. | Restore_Replace | 18 | INV-0150 | P5 - Later phase | 5 | procurement_pass2 | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,126,Star washers (bite into metal),,,PKR,,,,"pre_order_audit | stock_audit_then_local_topup | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | RR action=Use Montgomery Road / local electrical markets for small top-ups after stock count.; evidence=Workbook shows substantial wiring stock already received/paid; top up only missing sizes/connectors. | Restore_Replace | 21 | INV-0153 | P3 - Audit then buy | 3 | procurement_pass2 | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,127,Split conduit / braided sleeve - Large,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 22 | INV-0154 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,128,Split conduit / braided sleeve - Medium,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 23 | INV-0155 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,129,Split conduit / braided sleeve - Small,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 24 | INV-0156 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,130,Spotlight switch,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 25 | INV-0157 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,131,Toggle switch,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 26 | INV-0158 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,132,Winch switch,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 27 | INV-0159 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,133,Electric wires,,,PKR,,,,"pre_order_audit | stock_audit_then_local_topup | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | RR action=Use Montgomery Road / local electrical markets for small top-ups after stock count.; evidence=Workbook shows substantial wiring stock already received/paid; top up only missing sizes/connectors. | Restore_Replace | 33 | INV-0162 | P3 - Audit then buy | 3 | procurement_pass2 | INSPECT_THEN_DECIDE | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,134,Horn relay,,,PKR,,,,"pre_order_audit | stock_audit_then_local_topup | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | RR action=Use Montgomery Road / local electrical markets for small top-ups after stock count.; evidence=Workbook shows substantial wiring stock already received/paid; top up only missing sizes/connectors. | Restore_Replace | 35 | INV-0163 | P3 - Audit then buy | 3 | procurement_pass2 | INSPECT_THEN_DECIDE | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,135,Bed lining,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 36 | INV-0164 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,136,Foam,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 38 | INV-0165 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,137,Sound dampening sheets,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 39 | INV-0166 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,138,Android unit,,,PKR,,,,"post_baseline_only | defer_as_non_baseline | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Restore_Replace | 54 | INV-0167 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,139,Power steering upgrade,,,PKR,,,,"post_baseline_only | defer_until_baseline_closure | replacement_part | deferred_decision | planned_or_open | planned_or_open | RR action=No supplier action now.; evidence=Upgrade/option item should wait until baseline reassembly scope is closed. | Restore_Replace | 58 | INV-0169 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,140,Toyota Vitz/Yaris 2005-2011 SCP90/NCP90 EPS column complete set,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 25000-60000 | 40000 | High | Bilal Ganj / Partfinder / OLX / kabli importer | Parts_Estimates | 2 | INV-0170 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,141,Custom U-joints / intermediate shafts,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 15000-40000 | 25000 | High | Fabricator / steering specialist | Parts_Estimates | 3 | INV-0171 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,142,Shaft support bearing,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 3000-8000 | 6000 | Medium | Fabricator / bearing supplier | Parts_Estimates | 4 | INV-0172 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,143,EPS mounting bracket,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 10000-25000 | 20000 | High | Fabricator | Parts_Estimates | 5 | INV-0173 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,144,Steering column firewall seal / grommet,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 1000-3000 | 3000 | Medium | Local rubber / seals supplier | Parts_Estimates | 6 | INV-0174 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,145,Steering box service kit,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-20000 | 15000 | Medium | Land Cruiser parts supplier / seals shop | Parts_Estimates | 7 | INV-0175 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,146,Steering damper / stabilizer,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 12000-35000 | 30000 | Medium | 4x4 parts supplier | Parts_Estimates | 9 | INV-0176 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,147,Shackles / pins,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 10000-30000 | 25000 | Medium | Fabricator / 4x4 supplier | Parts_Estimates | 13 | INV-0180 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,148,Bump stops,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 4000-12000 | 10000 | Medium | Local rubber / 4x4 supplier | Parts_Estimates | 14 | INV-0181 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,149,"Spring setup, shims, and alignment labor",,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 30000-90000 | 60000 | Medium | Local suspension workshop | Parts_Estimates | 17 | INV-0184 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,150,Body mount shim/spacer set,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-20000 | 15000 | High | Local fabrication / fastener supplier | Parts_Estimates | 18 | INV-0185 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=body_floor; group_photo_count=15; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,151,New rubber mountings between chassis and body,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 15000-50000 | 40000 | High | Land Cruiser parts supplier / rubber fabricator | Parts_Estimates | 19 | INV-0186 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,152,Body mount hardware set,,,PKR,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 12000-30000 | 40000 | High | Fastener supplier / fabricator | Parts_Estimates | 20 | INV-0187 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=body_floor; group_photo_count=15; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,153,Door weatherstrips,,,PKR,,,,"post_paint_fitup_inspection | inspect_after_paint_then_buy_if_needed | estimated_candidate | deferred_decision | deferred | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | Deferred by confirmed bodywork path: finalize after weld + paint fit-up inspection only. | 30000-90000 | 80000 | Medium | Land Cruiser seals supplier / custom rubber | Parts_Estimates | 21 | INV-0188 | P6 - Deferred / optional | 6 | manual_bodywork_update_2026_04_15 | DEFER_DECISION | medium | photo_group=body_exterior; group_photo_count=6; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",section_header
/Users/davidpridmore/Documents/J40_Costs.xlsx,Parts,154,Windscreen rubber,,,PKR,,,,"post_paint_fitup_inspection | inspect_after_paint_then_buy_if_needed | estimated_candidate | deferred_decision | deferred | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | Deferred by confirmed bodywork path: finalize after weld + paint fit-up inspection only. | 8000-25000 | 20000 | Medium | Glass / seals supplier | Parts_Estimates | 22 | INV-0189 | P6 - Deferred / optional | 6 | manual_bodywork_update_2026_04_15 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_or_on_hand",section_header
